State,Specialty,Count,state_total,specialty_total,expected,location_quotient
CA,Military Health Care Provider,27,139057,75.0,7.556175338638722,3.573236298783952
NJ,Surgical Oncology,39,36308,982.0,25.8322195109228,1.5097425129694868
MS,Gynecological Oncology,6,10666,1038.0,8.021338441653286,0.7480048427882234
PA,Hand Surgery,67,64171,1560.0,72.52893716418689,0.9237692239764828
IN,Pathology,17,26170,668.0,12.665667800775521,1.3422111070179092
TN,Advanced Heart Failure and Transplant Cardiology,10,29129,784.0,16.545867651235444,0.6043805142641354
OK,Orthopaedic Surgery,36,14030,2630.0,26.7338389488144,1.3466079476623964
GA,Pathology,20,36843,668.0,17.83115012548615,1.1216326405896782
TN,Interventional Cardiology,135,29129,4708.0,99.35962359951081,1.3587007992717945
WV,Preventive Medicine,5,8487,1051.0,6.462563540042543,0.7736867837383127
NE,Oral Surgery (Dentist only),31,8338,5806.0,35.074123770496556,0.8838424646855012
ID,Obstetrics & Gynecology,134,7492,34222.0,185.75951289348458,0.7213627873627999
PR,Gastroenterology,158,11379,14589.0,120.27559931953469,1.3136496587328854
IA,Gastroenterology,88,13211,14589.0,139.6397699806989,0.6301929601585811
OK,Plastic and Reconstructive Surgery,20,14030,3815.0,38.779313912443705,0.5157388819502116
NY,Interventional Pain Management,78,104092,1615.0,121.79733552040527,0.6404080981470428
KY,Psychiatry,243,19073,23900.0,330.26672327550733,0.7357689493812256
OK,Rheumatology,44,14030,5185.0,52.70530606448771,0.834830556645733
AZ,Infectious Disease,103,29429,5984.0,127.58951828388271,0.8072763451526497
CT,Pediatric Medicine,123,19551,8801.0,124.66625248508946,0.9866342939498502
ME,Infectious Disease,20,7200,5984.0,31.21562172156565,0.6407048425430778
NH,Otolaryngology,42,7126,10640.0,54.9332575972735,0.7645641608933926
CA,Adult Congenital Heart Disease,6,139057,53.0,5.339697239304696,1.123659213454073
DE,General Surgery,67,4341,22083.0,69.45376067211889,0.9646705858923502
NV,Gastroenterology,78,10293,14589.0,108.7966204232332,0.7169340343162289
NE,Maxillofacial Surgery,7,8338,821.0,4.95967199717149,1.4113836568208769
RI,Registered Nurse,2,5750,765.0,3.1869642205078565,0.6275564649048025
WA,Medical Oncology,104,32568,3617.0,85.34685183360479,1.2185569562983065
NH,Physical Medicine and Rehabilitation,43,7126,9040.0,46.672617357082,0.9213110906340735
AL,Neuropsychiatry,14,17811,2639.0,34.054585750801316,0.41110469240315384
TN,Rheumatology,95,29129,5185.0,109.426433382214,0.8681631765167369
MD,Allergy/ Immunology,89,26786,3982.0,77.27820540314961,1.1516830590940799
ME,Psychiatry,160,7200,23900.0,124.67469237055799,1.2833398419339843
WA,Acupuncturist,12,32568,57.0,1.3449738884477391,8.922106297431124
UT,Pain Management,37,11191,2816.0,22.832289064447135,1.620512069357682
MO,Certified Clinical Nurse Specialist,66,25377,2049.0,37.672994829854694,1.751918059556471
NV,Dermatology,69,10293,14371.0,107.17089808090235,0.6438314993676036
GA,Surgical Oncology,30,36843,982.0,26.21285841800509,1.1444764825568812
AL,Cardiac Surgery,21,17811,673.0,8.684629105831483,2.418065267277689
ME,Gynecological Oncology,6,7200,1038.0,5.414741869482811,1.1080860629415543
ID,Optometry,245,7492,33182.0,180.11431701337168,1.3602472255540419
AR,Podiatry,65,11827,15771.0,135.13932222988598,0.48098509691670843
KS,Podiatry,59,11495,15771.0,131.34577737655698,0.449196016639744
NH,Certified Nurse Midwife,30,7126,2911.0,15.029202336998418,1.9961139205736118
GA,Geriatric Medicine,29,36843,1901.0,50.74403650980415,0.5714957262888807
KY,Diagnostic Radiology,40,19073,3322.0,45.90569266616047,0.8713516271476747
DE,Allergy/ Immunology,15,4341,3982.0,12.523881492386787,1.1977117484797692
VI,Pharmacist,5,187,36112.0,4.892615154553727,1.0219483531923261
CO,Colorectal Surgery (Proctology),18,23912,1641.0,28.4297074694689,0.6331405280666527
OK,Critical Care (Intensivists),9,14030,2041.0,20.746678819213002,0.43380437314454956
ND,Obstetrics & Gynecology,73,3423,34222.0,84.87117093358218,0.8601271691788932
UT,Anesthesiology,60,11191,6162.0,49.961848442870476,1.2009163365644444
DC,Anesthesiology,18,5191,6162.0,23.175047383338452,0.7766974410995587
RI,Hospitalist,43,5750,19522.0,81.32799413431945,0.5287232330971078
NE,Neurological Surgery,5,8338,561.0,3.389008514510604,1.475357756875401
AZ,Pathology,11,29429,668.0,14.24294756243878,0.7723120478944249
WV,Hematology-Oncology,46,8487,8974.0,55.18082322392178,0.8336229384134715
MD,Clinical Cardiac Electrophysiology,43,26786,2624.0,50.92365921091527,0.8444012206959223
WI,Critical Care (Intensivists),48,25408,2041.0,37.57174735841511,1.2775557000877478
IL,Certified Registered Nurse Anesthetist (CRNA),13,53002,251.0,9.63859843852338,1.3487438119677058
KY,Oral & Maxillofacial Surgery,10,19073,595.0,8.222121353511584,1.216231136716208
MT,Interventional Cardiology,13,4847,4708.0,16.53321760399701,0.7862958264613398
TN,Orthopaedic Surgery,31,29129,2630.0,55.50463255452706,0.5585119398735949
NE,Neurosurgery,31,8338,3843.0,23.215614476406866,1.3353081837012801
WV,Nephrology,45,8487,9323.0,57.32681244892163,0.7849730008989274
NM,Neurosurgery,15,8297,3843.0,23.101457581044347,0.6493096787238261
IL,Undefined Physician type,6,53002,178.0,6.835340725327336,0.8777909165183082
ID,Chiropractic,2,7492,46.0,0.24969135623576327,8.009888808932427
NM,Orthopedic Surgery,103,8297,21056.0,126.57410638211547,0.8137525355229652
NJ,Hematology,20,36308,854.0,22.465087028847325,0.8902703102960644
NM,Cardiology,78,8297,19359.0,116.37291629233346,0.6702590472516892
CO,Certified Nurse Midwife,69,23912,2911.0,50.431979551263844,1.368179488767873
UT,Interventional Pain Management,10,11191,1615.0,13.09451237183314,0.7636786858524363
CO,Specialist,41,23912,2763.0,47.867935245668846,0.8565232611262408
VT,Sports Medicine,3,2878,1743.0,3.6344281251267905,0.8254393529643242
GA,Sports Medicine,45,36843,1743.0,46.52648902503347,0.9671909689077948
DE,Ophthalmology,42,4341,19645.0,61.785949753374794,0.6797661955128549
NM,Pediatric Medicine,40,8297,8801.0,52.90552385396078,0.7560647185049164
NE,Thoracic Surgery (Cardiothoracic Vascular Surgery),4,8338,292.0,1.763975911296072,2.26760466193726
AL,Advanced Heart Failure and Transplant Cardiology,8,17811,784.0,10.117012212439647,0.7907472909999439
IN,Diagnostic Radiology,56,26170,3322.0,62.98704855415611,0.889071662912596
AK,Addiction Medicine,2,3054,405.0,0.8961319546279176,2.2318141761058157
WI,Plastic and Reconstructive Surgery,62,25408,3815.0,70.22842536617033,0.8828334065121438
MI,Advanced Heart Failure and Transplant Cardiology,27,46434,784.0,26.3754615166146,1.0236787698669079
MS,Diagnostic Radiology,22,10666,3322.0,25.671374087834508,0.8569856808103486
VI,Physician Assistant,25,187,129409.0,17.532909684748653,1.4258899663269664
MS,Infectious Disease,25,10666,5984.0,46.242475178086,0.5406285001769829
AL,Critical Care (Intensivists),14,17811,2041.0,26.337783068353726,0.5315557487760524
UT,Certified Clinical Nurse Specialist,12,11191,2049.0,16.61340919497592,0.7223080981854666
WI,Neuropsychiatry,21,25408,2639.0,48.58003002393801,0.43227638990038014
NE,Vascular Surgery,23,8338,3467.0,20.94419343994343,1.0981563967097376
CT,Maxillofacial Surgery,8,19551,821.0,11.629473161033797,0.6879073444878946
MI,Critical Care (Intensivists),51,46434,2041.0,68.66366958598265,0.742750865304924
ID,General Practice,18,7492,9086.0,49.31947092952489,0.3649674187649158
MS,Pharmacist,74,10666,36112.0,279.06220983139065,0.2651738479556612
TN,Cardiac Surgery,25,29129,673.0,14.20327669551206,1.760157218362118
NJ,Gynecological Oncology,35,36308,1038.0,27.305339971830822,1.2818005575505476
CO,Hand Surgery,28,23912,1560.0,27.02641295086623,1.036023539302228
MI,Hospice and Palliative Care,38,46434,1375.0,46.25798416498096,0.8214798090740719
NJ,Pathology,24,36308,668.0,17.572222640831395,1.3657919371128846
OH,Certified Registered Nurse Anesthetist (CRNA),3,53444,251.0,9.718977679114815,0.3086744407744369
NY,Pain Management,206,104092,2816.0,212.37232001576547,0.9699945830262041
IA,Dermatology,84,13211,14371.0,137.55316569967948,0.6106729683226457
MT,Critical Care (Intensivists),6,4847,2041.0,7.167437793066673,0.8371192291063929
KS,Pulmonary Disease,72,11495,9770.0,81.36758892707893,0.8848732148684645
AZ,Surgical Oncology,17,29429,982.0,20.937985787896526,0.8119214604600157
NH,Colorectal Surgery (Proctology),7,7126,1641.0,8.472319146346411,0.8262200560537982
NY,Licensed Clinical Social Worker,2,104092,41.0,3.0920685797749945,0.6468161841822853
MT,Rheumatology,12,4847,5185.0,18.208312080867564,0.6590396708220436
ND,Critical Care (Intensivists),5,3423,2041.0,5.061716436077413,0.9878072118703591
UT,Thoracic Surgery,11,11191,1613.0,13.078296257440778,0.8410881496694685
MO,Anesthesiology,134,25377,6162.0,113.29477508129068,1.182755338044963
KY,Infectious Disease,68,19073,5984.0,82.69104904103078,0.822338098120618
NH,Naturopath,40,7126,1718.0,8.869862457905628,4.509652792231109
KY,Gynecological Oncology,11,19073,1038.0,14.343801621756342,0.7668817716577632
NC,Hand Surgery,45,44019,1560.0,49.75224455019156,0.9044818059334518
GA,Gynecological Oncology,25,36843,1038.0,27.70768537463267,0.9022767388173228
SD,Interventional Pain Management,2,4029,1615.0,4.714305276214434,0.42424066385577625
MO,Interventional Pain Management,34,25377,1615.0,29.69345370923149,1.1450335260067654
IN,Surgical Oncology,14,26170,982.0,18.61929009036162,0.7519083666485855
IN,Sports Medicine,53,26170,1743.0,33.048291881364875,1.6037137468483025
MT,General Practice,25,4847,9086.0,31.90756481519049,0.7835132560194017
KY,Speech Language Pathologist,1,19073,15.0,0.20728037025659454,4.824383508974292
ID,Interventional Cardiology,23,7492,4708.0,25.555367503434205,0.9000066227538771
CO,Oral Medicinist,2,23912,13.0,0.22522010792388525,8.880201765447667
KS,Medical Oncology,19,11495,3617.0,30.12349735406801,0.630736855574114
OH,Interventional Pain Management,43,53444,1615.0,62.534457975180985,0.6876208956199168
KY,Geriatric Medicine,13,19073,1901.0,26.26933225718575,0.4948736371646433
PA,General Acute Care Hospital,4,64171,75.0,3.4869681328936006,1.1471283497737814
NM,Oral Surgery (Dentist only),27,8297,5806.0,34.901655663685524,0.7736022686193927
HI,Sports Medicine,7,4975,1743.0,6.282585101635087,1.1141910354987792
WI,Advanced Heart Failure and Transplant Cardiology,11,25408,784.0,14.432263561488213,0.7621812027707808
IL,Thoracic Surgery,46,53002,1613.0,61.94047522445502,0.74264848361768
DE,Gastroenterology,39,4341,14589.0,45.88420569875209,0.8499656778641954
AK,Pediatric Medicine,9,3054,8801.0,19.473721809087166,0.4621612698503408
PR,Clinical Cardiac Electrophysiology,12,11379,2624.0,21.632954459829943,0.5547092526026762
MO,Thoracic Surgery,41,25377,1613.0,29.65668163033461,1.3824877817099663
AK,Cardiology,22,3054,19359.0,42.83510743121446,0.5135974045431794
AR,Sleep Medicine,3,11827,744.0,6.375223875406453,0.4705717098928914
AR,Medical Oncology,13,11827,3617.0,30.993527899657447,0.4194424088179933
DE,Dermatology,25,4341,14371.0,45.19856879133363,0.5531148589110525
IN,Gynecological Oncology,18,26170,1038.0,19.681082600606274,0.9145838349078171
MA,Sleep Medicine,18,39945,744.0,21.53194535411438,0.8359671968311266
ND,Interventional Cardiology,14,3423,4708.0,11.675924047551426,1.199048567204063
GA,Oral & Maxillofacial Surgery,19,36843,595.0,15.882536414168053,1.1962824768373272
IL,"Psychologist, Clinical",12,53002,232.0,8.908983417280574,1.346955027071197
CO,Psychoanalyst,1,23912,20.0,0.34649247372905423,2.886065573770492
NY,Undefined Physician type,9,104092,178.0,13.424102614632902,0.6704358763013013
DC,Endocrinology,36,5191,6582.0,24.754651391939905,1.4542721458691827
PR,Allergy/ Immunology,21,11379,3982.0,32.82866793408645,0.6396848036040907
TN,Licensed Professional Counselor,1,29129,98.0,2.0682334564044305,0.48350441141130834
KY,Surgical Oncology,17,19073,982.0,13.569954906131724,1.2527676118008597
WV,Registered Nurse,8,8487,765.0,4.703959189469597,1.7006950268422831
PA,Surgery,24,64171,465.0,21.619202423940322,1.1101242094584982
AL,Hospice and Palliative Care,14,17811,1375.0,17.74348442870474,0.7890220241832167
PA,Nuclear Medicine,9,64171,162.0,7.531851167050177,1.1949253643476891
SC,Radiology,1,21448,32.0,0.49726132997930783,2.01101501305483
FL,Sleep Medicine,25,93928,744.0,50.630931611497196,0.4937693067121648
TN,Neuropsychiatry,28,29129,2639.0,55.69457236174788,0.5027419874621561
NV,Clinical Cardiac Electrophysiology,15,10293,2624.0,19.568327643468635,0.7665448102309644
UT,Plastic Surgery,30,11191,1407.0,11.408036475027387,2.6297251122637193
MO,Certified Registered Nurse Anesthetist (CRNA),3,25377,251.0,4.614895901558579,0.6500688344859126
NV,Allergy/ Immunology,17,10293,3982.0,29.695533794318635,0.5724766598825191
AZ,Hematopoietic Cell Transplantation and Cellular Therapy,7,29429,147.0,3.1343013348480544,2.2333525887163455
RI,Preventive Medicine,6,5750,1051.0,4.37843058268465,1.3703540313572995
OK,Neuropsychiatry,14,14030,2639.0,26.825323568791333,0.5218949163501477
TN,Critical Care (Intensivists),23,29129,2041.0,43.07412739307595,0.5339632255370352
OH,"Psychologist, Clinical",4,53444,232.0,8.98327817352445,0.4452717507723199
IN,Oral & Maxillofacial Surgery,7,26170,595.0,11.281545421349454,0.6204823664276563
IL,Plastic Surgery,58,53002,1407.0,54.02991236255934,1.0734794387745812
TX,Registered Nurse,39,92813,765.0,51.442036556173164,0.7581348370104509
GU,Interventional Radiology,1,176,983.0,0.1253470431057967,7.977850735226117
NM,Thoracic Surgery (Cardiothoracic Vascular Surgery),2,8297,292.0,1.7553020071987897,1.1394050663633166
CA,Radiology,6,139057,32.0,3.2239681444858546,1.8610605722833082
ND,Plastic and Reconstructive Surgery,12,3423,3815.0,9.461268105651804,1.2683289244104237
ID,Midwife,1,7492,139.0,0.7545021416689368,1.3253772849312648
ME,Sports Medicine,19,7200,1743.0,9.092384468698016,2.089660865684962
WI,Osteopathic Manipulative Medicine,5,25408,680.0,12.517779619658144,0.3994318602755964
NH,Hand Surgery,5,7126,1560.0,8.054124234186716,0.6207999596997633
NJ,Oral & Maxillofacial Surgery,11,36308,595.0,15.651904897147725,0.7027898567160697
OH,Specialist/Technologist,1,53444,22.0,0.851862585420422,1.173898252036116
AZ,Sports Medicine,26,29429,1743.0,37.16385868462693,0.699604425381024
NY,Social Worker,3,104092,13.0,0.9804119887091446,3.0599381020931187
NM,Vascular Surgery,8,8297,3467.0,20.841205681363714,0.383854951690901
KY,Hematology,11,19073,854.0,11.80116241327545,0.9321115678931594
MA,Geriatric Psychiatry,13,39945,171.0,4.948874537034354,2.6268598855590177
CT,Neurosurgery,46,19551,3843.0,54.436133200795226,0.8450269571926173
IA,Allergy/ Immunology,27,13211,3982.0,38.11402865605203,0.708400579840377
UT,Undefined Physician type,3,11191,178.0,1.443234180920309,2.0786647376151985
CA,Medical Toxicology,1,139057,33.0,3.3247171490010374,0.3007774662276054
KY,Sports Medicine,23,19073,1743.0,24.085979023816286,0.9549123985060991
NY,Clinic/Center,20,104092,191.0,14.404514603342047,1.3884535890823924
NH,Radiation Oncology,27,7126,4884.0,25.215604333184565,1.07076553245512
FL,Homeopath,1,93928,5.0,0.3402616371740403,2.9389149135508053
HI,Diagnostic Radiology,7,4975,3322.0,11.97403769801019,0.584598126091021
PA,Legal Medicine,6,64171,124.0,5.765120646384086,1.0407414463673421
ID,Hospice and Palliative Care,3,7492,1375.0,7.4636003222646625,0.40195078386642724
MT,Osteopathic Manipulative Medicine,8,4847,680.0,2.3879753548678773,3.350118326678722
OR,Sleep Medicine,19,19079,744.0,10.284340603608669,1.8474689561850077
NM,Addiction Medicine,5,8297,405.0,2.434579838751746,2.0537424652968426
OH,Licensed Clinical Social Worker,3,53444,41.0,1.5875620910107866,1.8896898691313087
WY,Military Health Care Provider,1,2187,75.0,0.1188387169693211,8.414766041761926
DE,Neurology,45,4341,14711.0,46.26791075703215,0.9725963256977312
MS,Pathology,3,10666,668.0,5.1620944884628095,0.5811594512082154
HI,Geriatric Medicine,28,4975,1901.0,6.8520908079221465,4.086343976589946
CA,Psychologist,5,139057,42.0,4.231458189637684,1.1816257601798783
MI,Cardiac Surgery,30,46434,673.0,22.64118061311432,1.3250192431495058
MS,Geriatric Medicine,7,10666,1901.0,14.690331770311078,0.47650387407498085
NH,Legal Medicine,1,7126,124.0,0.6401996186148415,1.5620128018252109
NY,"Psychologist, Clinical",11,104092,232.0,17.496583183117043,0.6286941790220056
TX,Psychologist,2,92813,42.0,2.824268673672252,0.7081479246800915
OK,Osteopathic Manipulative Medicine,14,14030,680.0,6.912171287145929,2.025412770953
ND,General Practice,13,3423,9086.0,22.533442203919343,0.576920289512574
WA,Pharmacy Technician,2,32568,5.0,0.11798016565331046,16.952001965119134
MS,Sports Medicine,7,10666,1743.0,13.469357325435144,0.5196981437845889
NM,Interventional Radiology,4,8297,983.0,5.909116003686337,0.6769202021934658
MT,Orthopaedic Surgery,6,4847,2630.0,9.23584585779782,0.6496427173407407
KS,Sleep Medicine,8,11495,744.0,6.196262657292397,1.291100852638127
CT,Behavior Analyst,1,19551,16.0,0.22664015904572565,4.412280701754386
VT,Gynecological Oncology,1,2878,1038.0,2.1643926528293793,0.46202337579216995
MS,Surgical Oncology,2,10666,982.0,7.588588005494729,0.2635536411453414
DE,Clinical Cardiac Electrophysiology,6,4341,2624.0,8.252803876449756,0.727025637568055
SD,Anesthesiology,18,4029,6162.0,17.98733691147575,1.0007040001856067
AK,Oral Surgery (Dentist only),17,3054,5806.0,12.846770687826394,1.323289752195017
UT,Certified Registered Nurse Anesthetist (CRNA),3,11191,251.0,2.0351223562415592,1.4741128418147624
SD,Undefined Physician type,4,4029,178.0,0.5195952564496403,7.698299686821109
WA,Geriatric Psychiatry,8,32568,171.0,4.034921665343218,1.9826902883180275
VT,Geriatric Medicine,9,2878,1901.0,3.963882883457274,2.27050098719119
KY,Pathology,6,19073,668.0,9.230885822093677,0.6499917901312668
CO,Legal Medicine,3,23912,124.0,2.148253337120136,1.3964833421470122
WY,Hematology-Oncology,9,2187,8974.0,14.219448614435834,0.6329359347213395
AR,Geriatric Psychiatry,2,11827,171.0,1.4652732294280961,1.3649331468238253
SD,Pain Management,5,4029,2816.0,8.220113720012288,0.6082640910219094
MO,Clinic/Center,5,25377,191.0,3.511733534652145,1.4237982326000356
